Positive Cases,Reported Date,Country Name,Death Count
931,5/9/2020,Kyrgyzstan,12
0,1/4/2020,Kyrgyzstan,0
206,5/27/2020,Myanmar,6
146,4/28/2020,Myanmar,5
0,2/19/2020,Myanmar,0
0,2/5/2020,Myanmar,0
122,5/19/2020,Cambodia,0
1,2/19/2020,Cambodia,0
12438,5/7/2020,Indonesia,895
19189,5/21/2020,Indonesia,1242
0,2/6/2020,Indonesia,0
0,1/19/2020,Indonesia,0
0,2/4/2020,Indonesia,0
270,4/30/2020,Vietnam,0
268,4/19/2020,Vietnam,0
324,5/22/2020,Vietnam,0
16,2/26/2020,Vietnam,0
16,2/19/2020,Vietnam,0
10,2/6/2020,Vietnam,0
16,2/21/2020,Vietnam,0
21638,3/23/2020,Iran,1685
28,2/23/2020,Iran,5
131652,5/23/2020,Iran,7300
7161,3/10/2020,Iran,237
0,1/10/2020,Iran,0
33,3/22/2020,Uzbekistan,0
2046,5/1/2020,Uzbekistan,9
2469,5/3/2020,Afghanistan,72
2171,5/1/2020,Afghanistan,64
0,1/16/2020,Afghanistan,0
10284,4/6/2020,South Korea,186
9976,4/2/2020,South Korea,169
10840,5/9/2020,South Korea,256
10761,4/29/2020,South Korea,246
10683,4/21/2020,South Korea,237
6767,3/7/2020,South Korea,44
9786,3/31/2020,South Korea,163
8236,3/16/2020,South Korea,75
18,2/5/2020,South Korea,0
1,1/21/2020,South Korea,0
552,3/25/2020,Philippines,35
16634,5/30/2020,Philippines,942
6,3/8/2020,Philippines,1
0,1/6/2020,Philippines,0
14,4/6/2020,Mongolia,0
141,5/22/2020,Mongolia,0
0,3/2/2020,Mongolia,0
1,3/10/2020,Mongolia,0
24,5/31/2020,Timor Leste,0
0,1/23/2020,Timor Leste,0
0,1/26/2020,Timor Leste,0
0,1/20/2020,Timor Leste,0
0,3/4/2020,Tajikistan,0
0,2/9/2020,Tajikistan,0
0,3/7/2020,Tajikistan,0
0,2/1/2020,Tajikistan,0
0,1/16/2020,Tajikistan,0
0,1/9/2020,Tajikistan,0
1183,3/22/2020,Malaysia,4
6978,5/20/2020,Malaysia,114
7009,5/21/2020,Malaysia,114
22,2/22/2020,Malaysia,0
2320,3/29/2020,Malaysia,27
1306,3/23/2020,Malaysia,10
429,4/27/2020,Taiwan,6
440,5/20/2020,Taiwan,7
306,3/30/2020,Taiwan,5
428,4/25/2020,Taiwan,6
440,5/19/2020,Taiwan,7
438,5/6/2020,Taiwan,6
34,2/28/2020,Taiwan,1
10,2/3/2020,Taiwan,0
0,1/12/2020,Taiwan,0
0,1/5/2020,Taiwan,0
28794,5/20/2020,Singapore,22
14951,4/29/2020,Singapore,14
2918,4/14/2020,Singapore,9
19410,5/6/2020,Singapore,18
1909,4/11/2020,Singapore,6
0,1/6/2020,Singapore,0
0,1/3/2020,Singapore,0
0,1/5/2020,Singapore,0
218,4/9/2020,Bangladesh,20
0,3/6/2020,Bangladesh,0
0,2/14/2020,Bangladesh,0
0,2/17/2020,Bangladesh,0
125,3/17/2020,India,3
3,2/21/2020,India,0
5448,4/20/2020,Qatar,8
949,4/4/2020,Qatar,3
3,3/3/2020,Qatar,0
0,2/15/2020,Qatar,0
0,1/13/2020,Qatar,0
1,4/11/2020,Yemen,0
0,3/7/2020,Yemen,0
0,1/30/2020,Yemen,0
0,1/27/2020,Yemen,0
82395,4/2/2020,China,3316
83976,5/9/2020,China,4637
83964,5/4/2020,China,4637
59865,2/13/2020,China,1368
17211,2/3/2020,China,361
568,3/11/2020,Japan,12
15798,5/11/2020,Japan,621
0,1/8/2020,Japan,0
91,3/28/2020,Palestine,1
307,4/18/2020,Palestine,2
0,1/7/2020,Palestine,0
88,3/23/2020,Brunei Darussalam,0
141,5/22/2020,Brunei Darussalam,1
0,1/22/2020,Brunei Darussalam,0
62545,5/21/2020,Saudi Arabia,339
7142,4/18/2020,Saudi Arabia,87
24097,5/2/2020,Saudi Arabia,169
0,3/1/2020,Saudi Arabia,0
0,2/11/2020,Saudi Arabia,0
0,2/12/2020,Saudi Arabia,0
0,2/6/2020,Saudi Arabia,0
0,1/13/2020,Saudi Arabia,0
47,5/13/2020,Syria,3
42,4/26/2020,Syria,3
47,5/9/2020,Syria,3
0,2/24/2020,Syria,0
16764,5/20/2020,Kuwait,121
317,4/2/2020,Kuwait,0
1658,4/18/2020,Kuwait,5
69,3/11/2020,Kuwait,0
46,3/2/2020,Kuwait,0
0,2/9/2020,Kuwait,0
24,5/24/2020,Bhutan,0
21,5/19/2020,Bhutan,0
0,2/21/2020,Bhutan,0
21,5/20/2020,Bhutan,0
5,4/2/2020,Bhutan,0
1,2/10/2020,Nepal,0
0,1/24/2020,Nepal,0
2958,5/8/2020,Oman,14
2637,5/5/2020,Oman,12
1790,4/25/2020,Oman,10
0,2/14/2020,Oman,0
3399,5/11/2020,Oman,17
0,1/18/2020,Oman,0
368,4/24/2020,Sri Lanka,7
0,1/1/2020,Sri Lanka,0
5988,4/15/2020,Pakistan,107
16817,5/1/2020,Pakistan,385
25837,5/8/2020,Pakistan,594
18114,5/2/2020,Pakistan,417
0,2/13/2020,Pakistan,0
527,4/6/2020,Lebanon,18
133,3/19/2020,Lebanon,4
668,4/18/2020,Lebanon,21
120,3/18/2020,Lebanon,3
845,5/11/2020,Lebanon,26
20386,5/14/2020,United Arab Emirates,206
9,2/21/2020,United Arab Emirates,0
5,2/7/2020,United Arab Emirates,0
127,3/25/2020,Jordan,0
1,3/4/2020,Jordan,0
0,2/28/2020,Jordan,0
0,2/5/2020,Jordan,0
0,1/8/2020,Jordan,0
0,1/2/2020,Jordan,0
1078,5/17/2020,Maldives,4
85,4/22/2020,Maldives,0
13,3/24/2020,Maldives,0
8,3/12/2020,Maldives,0
15834,4/30/2020,Israel,215
13942,4/22/2020,Israel,184
0,2/21/2020,Israel,0
151615,5/20/2020,Turkey,4199
86306,4/20/2020,Turkey,2017
2433,3/26/2020,Turkey,59
0,2/12/2020,Turkey,0
3205,4/30/2020,Kazakhstan,25
0,3/5/2020,Kazakhstan,0
0,3/9/2020,Kazakhstan,0
19,5/17/2020,Laos,0
2,3/26/2020,Laos,0
0,3/20/2020,Laos,0
0,3/2/2020,Laos,0
0,3/17/2020,Laos,0
0,2/19/2020,Laos,0
0,2/25/2020,Laos,0
2220,4/6/2020,Thailand,26
212,3/20/2020,Thailand,1
4272,5/24/2020,Iraq,152
1574,4/21/2020,Iraq,82
85,3/15/2020,Iraq,9
0,1/4/2020,Iraq,0
14,3/22/2020,Kyrgyzstan,0
506,4/18/2020,Kyrgyzstan,5
0,3/18/2020,Kyrgyzstan,0
0,1/17/2020,Kyrgyzstan,0
0,1/11/2020,Kyrgyzstan,0
2007,4/23/2020,Bahrain,7
3533,5/5/2020,Bahrain,8
0,1/8/2020,Bahrain,0
199,5/21/2020,Myanmar,6
15,4/1/2020,Myanmar,1
0,3/16/2020,Myanmar,0
22,4/7/2020,Myanmar,1
0,1/22/2020,Myanmar,0
114,4/4/2020,Cambodia,0
124,5/25/2020,Cambodia,0
125,5/30/2020,Cambodia,0
1,2/1/2020,Cambodia,0
0,1/21/2020,Cambodia,0
0,1/24/2020,Cambodia,0
450,3/22/2020,Indonesia,38
21745,5/24/2020,Indonesia,1351
268,4/23/2020,Vietnam,0
268,4/15/2020,Vietnam,0
227,3/20/2020,Indonesia,19
24811,3/25/2020,Iran,1934
110767,5/13/2020,Iran,6733
98647,5/5/2020,Iran,6277
5,2/21/2020,Iran,2
0,2/19/2020,Iran,0
0,1/16/2020,Iran,0
8565,3/19/2020,South Korea,91
11190,5/24/2020,South Korea,266
23,2/6/2020,South Korea,0
2,1/25/2020,South Korea,0
3554,5/31/2020,Uzbekistan,14
55,3/25/2020,Uzbekistan,0
1165,4/15/2020,Uzbekistan,4
149,3/31/2020,Uzbekistan,2
16,3/18/2020,Uzbekistan,0
0,3/8/2020,Uzbekistan,0
0,2/5/2020,Uzbekistan,0
42,3/25/2020,Afghanistan,1
235,4/3/2020,Afghanistan,4
2894,5/5/2020,Afghanistan,90
0,2/9/2020,Afghanistan,0
0,1/2/2020,Afghanistan,0
1,3/25/2020,Timor Leste,0
24,5/9/2020,Timor Leste,0
1,3/23/2020,Timor Leste,0
0,3/6/2020,Timor Leste,0
0,2/1/2020,Timor Leste,0
0,1/16/2020,Timor Leste,0
0,1/4/2020,Timor Leste,0
0,1/11/2020,Timor Leste,0
0,4/12/2020,Tajikistan,0
1118,5/16/2020,Tajikistan,33
1936,5/21/2020,Tajikistan,44
767,3/25/2020,Saudi Arabia,1
37136,5/10/2020,Saudi Arabia,239
2179,4/5/2020,Saudi Arabia,29
4934,4/14/2020,Saudi Arabia,65
1563,4/1/2020,Saudi Arabia,10
1,3/5/2020,Saudi Arabia,0
392,3/22/2020,Saudi Arabia,0
0,1/30/2020,Saudi Arabia,0
0,1/14/2020,Saudi Arabia,0
3,2/9/2020,Philippines,1
0,2/23/2020,Mongolia,0
17101,5/2/2020,Singapore,16
150,3/9/2020,Singapore,0
58,2/14/2020,Singapore,0
16,2/1/2020,Singapore,0
0,1/14/2020,Singapore,0
0,1/7/2020,Singapore,0
7103,4/30/2020,Bangladesh,163
138845,5/25/2020,India,4021
724,3/27/2020,India,17
165799,5/29/2020,India,4706
18,2/11/2020,Malaysia,0
395,4/17/2020,Taiwan,6
440,5/17/2020,Taiwan,7
48,3/12/2020,Taiwan,1
488,3/9/2020,Japan,7
20,2/3/2020,Japan,0
0,1/2/2020,Japan,0
507,5/1/2020,Palestine,4
0,2/23/2020,Palestine,0
0,2/13/2020,Palestine,0
0,2/2/2020,Palestine,0
0,1/16/2020,Palestine,0
0,1/6/2020,Palestine,0
0,1/11/2020,Palestine,0
133,4/3/2020,Brunei Darussalam,1
141,5/13/2020,Brunei Darussalam,1
138,4/23/2020,Brunei Darussalam,1
138,4/30/2020,Brunei Darussalam,1
141,5/24/2020,Brunei Darussalam,1
138,5/6/2020,Brunei Darussalam,1
25,3/13/2020,Brunei Darussalam,0
0,3/1/2020,Brunei Darussalam,0
1,3/10/2020,Brunei Darussalam,0
0,2/14/2020,Brunei Darussalam,0
0,2/26/2020,Brunei Darussalam,0
0,1/14/2020,Brunei Darussalam,0
0,1/7/2020,Brunei Darussalam,0
0,1/1/2020,Brunei Darussalam,0
2728,4/12/2020,Qatar,6
0,1/25/2020,Qatar,0
0,2/1/2020,Qatar,0
124,5/17/2020,Yemen,19
0,3/27/2020,Yemen,0
80995,3/15/2020,China,3203
2775,1/27/2020,China,81
15,3/16/2020,Jordan,0
349,4/7/2020,Jordan,6
0,3/1/2020,Jordan,0
0,2/18/2020,Jordan,0
0,2/25/2020,Jordan,0
0,2/3/2020,Jordan,0
0,2/1/2020,Jordan,0
0,1/24/2020,Jordan,0
19,4/5/2020,Maldives,0
1,3/26/2020,Syria,0
0,2/23/2020,Syria,0
0,2/17/2020,Syria,0
0,1/13/2020,Syria,0
8688,5/11/2020,Kuwait,58
24112,5/29/2020,Kuwait,185
1405,4/16/2020,Kuwait,3
0,2/16/2020,Kuwait,0
6370,5/22/2020,Oman,31
5186,5/18/2020,Oman,22
16,3/9/2020,Oman,0
0,1/14/2020,Oman,0
1182,5/26/2020,Sri Lanka,10
295,4/20/2020,Sri Lanka,7
462,4/26/2020,Sri Lanka,7
106,3/27/2020,Sri Lanka,0
1,3/9/2020,Sri Lanka,0
1,3/4/2020,Sri Lanka,0
1,2/14/2020,Sri Lanka,0
1,2/7/2020,Sri Lanka,0
0,1/21/2020,Sri Lanka,0
0,1/3/2020,Sri Lanka,0
0,1/11/2020,Sri Lanka,0
1197,3/28/2020,Pakistan,9
0,2/24/2020,Pakistan,0
1191,5/31/2020,Lebanon,26
961,5/21/2020,Lebanon,26
149,3/20/2020,Lebanon,4
741,5/6/2020,Lebanon,25
0,2/7/2020,Lebanon,0
0,1/5/2020,United Arab Emirates,0
0,1/11/2020,United Arab Emirates,0
7,4/27/2020,Bhutan,0
0,2/23/2020,Bhutan,0
0,1/18/2020,Bhutan,0
0,1/10/2020,Bhutan,0
0,1/1/2020,Bhutan,0
1,3/21/2020,Nepal,0
1,3/5/2020,Nepal,0
1,2/19/2020,Nepal,0
25,3/8/2020,Israel,0
0,1/16/2020,Israel,0
0,1/12/2020,Israel,0
141475,5/13/2020,Turkey,3894
138657,5/11/2020,Turkey,3786
144749,5/15/2020,Turkey,4007
38226,4/9/2020,Turkey,812
0,2/22/2020,Turkey,0
0,2/10/2020,Turkey,0
0,1/13/2020,Turkey,0
6157,5/17/2020,Kazakhstan,34
1179,4/14/2020,Kazakhstan,14
0,3/2/2020,Kazakhstan,0
6969,5/20/2020,Kazakhstan,35
0,1/26/2020,Kazakhstan,0
0,1/9/2020,Kazakhstan,0
19,5/26/2020,Laos,0
19,4/21/2020,Laos,0
0,2/4/2020,Laos,0
32,2/11/2020,Thailand,0
3042,5/25/2020,Thailand,57
40,2/26/2020,Thailand,0
0,1/4/2020,Thailand,0
961,4/6/2020,Iraq,61
2913,5/13/2020,Iraq,112
1031,4/8/2020,Iraq,64
506,3/29/2020,Iraq,42
878,4/5/2020,Iraq,56
19,3/2/2020,Iraq,0
2153,5/2/2020,Iraq,94
216,4/6/2020,Kyrgyzstan,4
1138,5/17/2020,Kyrgyzstan,14
1594,5/28/2020,Kyrgyzstan,16
84,3/31/2020,Kyrgyzstan,0
0,1/25/2020,Kyrgyzstan,0
0,1/19/2020,Kyrgyzstan,0
3170,5/2/2020,Bahrain,8
7888,5/21/2020,Bahrain,12
221,3/17/2020,Bahrain,1
109,3/10/2020,Bahrain,0
0,1/15/2020,Bahrain,0
0,1/6/2020,Bahrain,0
74,4/15/2020,Myanmar,4
191,5/19/2020,Myanmar,6
0,2/18/2020,Myanmar,0
0,2/3/2020,Myanmar,0
122,4/17/2020,Cambodia,0
122,4/30/2020,Cambodia,0
122,4/14/2020,Cambodia,0
122,5/2/2020,Cambodia,0
5,3/14/2020,Cambodia,0
1,3/6/2020,Cambodia,0
1,2/9/2020,Cambodia,0
0,1/25/2020,Cambodia,0
94640,5/1/2020,Iran,6028
16169,3/18/2020,Iran,988
18,2/22/2020,Iran,4
0,2/11/2020,Iran,0
24,3/21/2020,Afghanistan,0
0,2/10/2020,Afghanistan,0
0,2/14/2020,Afghanistan,0
0,1/30/2020,Afghanistan,0
10537,4/13/2020,South Korea,217
10728,4/26/2020,South Korea,242
11142,5/22/2020,South Korea,264
7755,3/11/2020,South Korea,60
8086,3/14/2020,South Korea,72
7382,3/9/2020,South Korea,51
155,2/21/2020,South Korea,1
15,2/3/2020,South Korea,0
0,1/3/2020,South Korea,0
0,1/13/2020,South Korea,0
1418,3/30/2020,Philippines,71
462,3/24/2020,Philippines,33
12,3/29/2020,Mongolia,0
38,5/1/2020,Mongolia,0
41,5/6/2020,Mongolia,0
0,2/15/2020,Mongolia,0
0,1/8/2020,Mongolia,0
69,3/14/2020,Indonesia,4
117,3/16/2020,Indonesia,5
0,1/8/2020,Indonesia,0
288,5/11/2020,Vietnam,0
312,5/15/2020,Vietnam,0
15,2/11/2020,Vietnam,0
132,3/24/2020,Vietnam,0
16,3/6/2020,Vietnam,0
171,3/19/2020,Saudi Arabia,0
1012,3/27/2020,Saudi Arabia,3
27011,5/4/2020,Saudi Arabia,184
0,3/2/2020,Saudi Arabia,0
0,1/12/2020,Saudi Arabia,0
803,3/29/2020,Singapore,3
5992,4/19/2020,Singapore,11
26098,5/15/2020,Singapore,21
23787,5/12/2020,Singapore,21
178,3/12/2020,Singapore,0
0,1/17/2020,Singapore,0
88,4/6/2020,Bangladesh,9
39,3/26/2020,Bangladesh,5
56342,5/8/2020,India,1886
46433,5/5/2020,India,1568
3,2/15/2020,India,0
2149,5/4/2020,Uzbekistan,10
1302,4/16/2020,Uzbekistan,4
0,3/12/2020,Uzbekistan,0
0,3/6/2020,Uzbekistan,0
0,2/23/2020,Uzbekistan,0
0,3/4/2020,Uzbekistan,0
0,1/25/2020,Uzbekistan,0
1,4/3/2020,Timor Leste,0
24,5/12/2020,Timor Leste,0
0,2/27/2020,Timor Leste,0
0,3/15/2020,Tajikistan,0
0,2/23/2020,Tajikistan,0
0,1/8/2020,Tajikistan,0
790,3/19/2020,Malaysia,2
5742,4/26/2020,Malaysia,98
2766,4/1/2020,Malaysia,43
19,2/14/2020,Malaysia,0
0,1/6/2020,Malaysia,0
420,4/20/2020,Taiwan,6
426,4/23/2020,Taiwan,6
440,5/9/2020,Taiwan,6
442,5/30/2020,Taiwan,7
393,4/14/2020,Taiwan,6
5,1/27/2020,Taiwan,0
7,1/28/2020,Taiwan,0
0,1/17/2020,Taiwan,0
11921,4/29/2020,Qatar,10
1832,4/7/2020,Qatar,4
15551,5/4/2020,Qatar,12
15,3/9/2020,Qatar,0
1,3/1/2020,Qatar,0
0,2/24/2020,Qatar,0
0,1/17/2020,Qatar,0
0,1/6/2020,Qatar,0
0,1/5/2020,Qatar,0
0,1/11/2020,Qatar,0
0,4/5/2020,Yemen,0
0,2/16/2020,Yemen,0
0,3/17/2020,Yemen,0
0,1/16/2020,Yemen,0
0,1/8/2020,Yemen,0
82642,4/6/2020,China,3335
83402,4/16/2020,China,3346
77749,2/25/2020,China,2665
235,1/20/2020,China,3
216,1/19/2020,China,3
16623,5/26/2020,Japan,846
1866,3/30/2020,Japan,54
1007,3/21/2020,Japan,35
268,4/13/2020,Palestine,2
329,4/22/2020,Palestine,2
602,5/22/2020,Palestine,4
0,2/22/2020,Brunei Darussalam,0
0,2/28/2020,Brunei Darussalam,0
0,1/29/2020,Brunei Darussalam,0
19,4/8/2020,Syria,2
0,2/28/2020,Syria,0
0,3/16/2020,Syria,0
0,2/16/2020,Syria,0
0,2/8/2020,Syria,0
195,3/26/2020,Kuwait,0
72,3/12/2020,Kuwait,0
56,3/4/2020,Kuwait,0
0,2/19/2020,Kuwait,0
0,1/24/2020,Kuwait,0
0,2/11/2020,Jordan,0
447,4/27/2020,Jordan,7
607,5/17/2020,Jordan,9
0,1/30/2020,Jordan,0
52,4/20/2020,Maldives,0
1591,5/30/2020,Maldives,5
0,2/19/2020,Maldives,0
0,2/3/2020,Maldives,0
1508,4/22/2020,Oman,8
2049,4/28/2020,Oman,10
0,1/13/2020,Oman,0
797,5/7/2020,Sri Lanka,9
122,4/1/2020,Sri Lanka,2
1,3/6/2020,Sri Lanka,0
7993,4/19/2020,Pakistan,159
54601,5/24/2020,Pakistan,1133
677,4/21/2020,Lebanon,21
99,3/16/2020,Lebanon,3
0,2/18/2020,Lebanon,0
0,1/24/2020,Lebanon,0
0,1/9/2020,Lebanon,0
7,4/30/2020,Bhutan,0
1,3/10/2020,Bhutan,0
7,5/4/2020,Bhutan,0
1,3/11/2020,Bhutan,0
0,2/2/2020,Bhutan,0
31,4/19/2020,Nepal,0
57,5/1/2020,Nepal,0
49,4/25/2020,Nepal,0
304,5/18/2020,Nepal,2
1,3/1/2020,Nepal,0
1,2/21/2020,Nepal,0
0,1/17/2020,Nepal,0
0,1/7/2020,Nepal,0
670,3/21/2020,Turkey,9
146457,5/16/2020,Turkey,4055
127659,5/5/2020,Turkey,3461
126045,5/4/2020,Turkey,3397
0,2/14/2020,Turkey,0
13599,5/3/2020,United Arab Emirates,119
13,2/27/2020,United Arab Emirates,0
0,1/2/2020,United Arab Emirates,0
13,2/26/2020,United Arab Emirates,0
16246,5/5/2020,Israel,235
0,1/13/2020,Israel,0
12046,4/15/2020,Israel,123
4502,5/7/2020,Kazakhstan,30
961,4/13/2020,Kazakhstan,10
1735,4/20/2020,Kazakhstan,19
5571,5/14/2020,Kazakhstan,32
3504,5/1/2020,Kazakhstan,25
0,3/11/2020,Kazakhstan,0
0,2/23/2020,Kazakhstan,0
9,3/16/2020,Kazakhstan,0
6,3/28/2020,Laos,0
19,5/7/2020,Laos,0
0,2/24/2020,Laos,0
0,2/12/2020,Laos,0
0,1/27/2020,Laos,0
0,1/21/2020,Laos,0
0,1/16/2020,Laos,0
934,3/25/2020,Thailand,4
2700,4/17/2020,Thailand,47
2839,4/23/2020,Thailand,50
2960,5/1/2020,Thailand,54
3076,5/30/2020,Thailand,57
25,2/5/2020,Thailand,0
2,1/18/2020,Thailand,0
0,1/6/2020,Thailand,0
0,1/10/2020,Thailand,0
4469,5/25/2020,Iraq,160
1378,4/14/2020,Iraq,78
21,3/3/2020,Iraq,0
0,1/6/2020,Iraq,0
84,3/29/2020,Kyrgyzstan,0
280,4/9/2020,Kyrgyzstan,4
144,4/5/2020,Kyrgyzstan,1
590,4/21/2020,Kyrgyzstan,7
0,1/15/2020,Kyrgyzstan,0
7532,5/20/2020,Bahrain,12
515,3/31/2020,Bahrain,4
1673,4/16/2020,Bahrain,7
6956,5/18/2020,Bahrain,12
0,1/12/2020,Bahrain,0
0,1/4/2020,Bahrain,0
28,4/11/2020,Myanmar,3
1,2/3/2020,Cambodia,0
0,1/15/2020,Cambodia,0
1,1/31/2020,Cambodia,0
47593,4/2/2020,Iran,3036
85996,4/23/2020,Iran,5391
0,1/15/2020,Iran,0
9000,3/12/2020,Iran,354
0,1/30/2020,Iran,0
0,1/24/2020,Iran,0
6664,5/18/2020,Afghanistan,169
1,3/1/2020,Afghanistan,0
0,1/29/2020,Afghanistan,0
665,4/14/2020,Afghanistan,21
11831,5/27/2020,Afghanistan,220
0,1/5/2020,Afghanistan,0
1790,4/3/2020,Indonesia,170
8607,4/26/2020,Indonesia,720
23165,5/27/2020,Indonesia,1418
11587,5/5/2020,Indonesia,864
0,2/14/2020,Indonesia,0
0,1/4/2020,Indonesia,0
163,3/27/2020,Vietnam,0
16,2/18/2020,Vietnam,0
16,2/14/2020,Vietnam,0
12,2/7/2020,Vietnam,0
16,2/22/2020,Vietnam,0
2,1/27/2020,Vietnam,0
1309,4/6/2020,Singapore,6
385,3/21/2020,Singapore,0
1375,4/7/2020,Singapore,6
18205,5/4/2020,Singapore,18
1623,4/9/2020,Singapore,6
33,2/8/2020,Singapore,0
330,4/10/2020,Bangladesh,21
0,2/6/2020,Bangladesh,0
6412,4/10/2020,India,199
42533,5/4/2020,India,1373
3,3/1/2020,India,0
0,1/28/2020,India,0
83384,5/31/2020,Saudi Arabia,480
6380,4/17/2020,Saudi Arabia,83
8274,4/19/2020,Saudi Arabia,92
33731,5/8/2020,Saudi Arabia,219
0,2/3/2020,Saudi Arabia,0
0,1/22/2020,Saudi Arabia,0
0,1/6/2020,Saudi Arabia,0
0,1/12/2020,South Korea,0
0,1/1/2020,South Korea,0
15049,5/28/2020,Philippines,904
11876,5/15/2020,Philippines,790
3,2/27/2020,Philippines,1
3,2/20/2020,Philippines,1
0,1/19/2020,Philippines,0
0,1/2/2020,Philippines,0
0,1/1/2020,Philippines,0
179,5/30/2020,Mongolia,0
15,4/7/2020,Mongolia,0
10,3/26/2020,Mongolia,0
0,3/5/2020,Mongolia,0
0,2/24/2020,Mongolia,0
0,2/7/2020,Mongolia,0
0,1/20/2020,Mongolia,0
504,4/8/2020,Uzbekistan,2
173,4/1/2020,Uzbekistan,2
0,2/24/2020,Uzbekistan,0
0,1/6/2020,Uzbekistan,0
6428,5/7/2020,Malaysia,107
50,3/5/2020,Malaysia,0
29,3/2/2020,Malaysia,0
2908,4/2/2020,Malaysia,45
439,5/7/2020,Taiwan,6
135,3/21/2020,Taiwan,2
440,5/16/2020,Taiwan,7
40,3/2/2020,Taiwan,1
31,2/26/2020,Taiwan,1
11,2/6/2020,Taiwan,0
23,4/24/2020,Timor Leste,0
19,4/20/2020,Timor Leste,0
1,4/2/2020,Timor Leste,0
24,4/26/2020,Timor Leste,0
23,4/22/2020,Timor Leste,0
1,3/26/2020,Timor Leste,0
0,1/15/2020,Timor Leste,0
0,1/10/2020,Timor Leste,0
0,4/17/2020,Tajikistan,0
470,3/21/2020,Qatar,0
1325,4/5/2020,Qatar,3
6533,4/22/2020,Qatar,9
18890,5/8/2020,Qatar,12
0,2/27/2020,Qatar,0
8,3/4/2020,Qatar,0
0,2/22/2020,Qatar,0
0,1/9/2020,Qatar,0
0,1/14/2020,Qatar,0
12,5/5/2020,Yemen,2
1,4/28/2020,Yemen,0
0,3/13/2020,Yemen,0
0,2/7/2020,Yemen,0
81281,3/21/2020,China,3259
80380,3/4/2020,China,2983
13385,4/27/2020,Japan,351
16365,5/19/2020,Japan,763
1128,3/24/2020,Japan,42
25,2/11/2020,Japan,0
13576,4/28/2020,Japan,376
25,2/12/2020,Japan,0
25,2/6/2020,Japan,0
1,1/19/2020,Japan,0
2,1/24/2020,Japan,0
547,5/9/2020,Palestine,4
117,4/1/2020,Palestine,1
30,3/13/2020,Palestine,0
0,2/1/2020,Palestine,0
141,5/26/2020,Brunei Darussalam,1
138,4/20/2020,Brunei Darussalam,1
78,3/21/2020,Brunei Darussalam,0
120,3/29/2020,Brunei Darussalam,1
0,2/2/2020,Brunei Darussalam,0
43,4/27/2020,Syria,3
0,3/21/2020,Syria,0
51,5/17/2020,Syria,3
25,4/14/2020,Syria,2
45,5/8/2020,Syria,3
39,4/21/2020,Syria,3
0,2/27/2020,Syria,0
0,2/11/2020,Syria,0
10277,5/13/2020,Kuwait,75
2080,4/22/2020,Kuwait,11
3288,4/28/2020,Kuwait,22
56,3/5/2020,Kuwait,0
43,2/28/2020,Kuwait,0
0,1/26/2020,Kuwait,0
99,3/23/2020,Jordan,0
1,3/11/2020,Jordan,0
69,3/21/2020,Jordan,0
0,2/2/2020,Jordan,0
1395,5/26/2020,Maldives,4
214,4/27/2020,Maldives,0
17,3/31/2020,Maldives,0
1094,5/18/2020,Maldives,4
0,2/10/2020,Maldives,0
0,2/28/2020,Maldives,0
0,2/1/2020,Maldives,0
0,2/5/2020,Maldives,0
5,4/9/2020,Bhutan,0
5,4/7/2020,Bhutan,0
1,3/13/2020,Bhutan,0
1,3/6/2020,Bhutan,0
0,1/2/2020,Bhutan,0
109,5/10/2020,Nepal,0
548,5/23/2020,Nepal,3
9,4/11/2020,Nepal,0
1,2/28/2020,Nepal,0
1,2/27/2020,Nepal,0
1,2/4/2020,Nepal,0
17417,5/10/2020,United Arab Emirates,185
4749,4/15/2020,United Arab Emirates,28
611,3/31/2020,United Arab Emirates,5
31086,5/27/2020,United Arab Emirates,253
5,2/5/2020,United Arab Emirates,0
0,1/18/2020,United Arab Emirates,0
0,1/21/2020,United Arab Emirates,0
16734,5/26/2020,Israel,281
8430,4/6/2020,Israel,49
16670,5/21/2020,Israel,279
8018,4/5/2020,Israel,46
9404,4/9/2020,Israel,71
39,3/9/2020,Israel,0
0,2/10/2020,Israel,0
2,2/24/2020,Israel,0
0,2/16/2020,Israel,0
371,4/7/2020,Oman,2
0,2/19/2020,Oman,0
210,4/2/2020,Oman,1
0,1/8/2020,Oman,0
1027,5/20/2020,Sri Lanka,9
2,3/12/2020,Sri Lanka,0
29,3/17/2020,Sri Lanka,0
1,2/9/2020,Sri Lanka,0
2291,4/3/2020,Pakistan,31
1526,3/30/2020,Pakistan,13
14079,4/28/2020,Pakistan,301
187,3/17/2020,Pakistan,0
0,2/21/2020,Pakistan,0
0,1/4/2020,Pakistan,0
391,3/28/2020,Lebanon,7
641,4/15/2020,Lebanon,21
1086,5/23/2020,Lebanon,26
672,4/19/2020,Lebanon,21
784,5/8/2020,Lebanon,25
10,3/2/2020,Lebanon,0
0,2/20/2020,Lebanon,0
0,1/1/2020,Lebanon,0
1470,4/17/2020,Kazakhstan,17
19,4/23/2020,Laos,0
0,3/19/2020,Laos,0
0,3/11/2020,Laos,0
0,2/20/2020,Laos,0
2579,4/13/2020,Thailand,40
3015,5/11/2020,Thailand,56
3045,5/27/2020,Thailand,57
35,2/19/2020,Thailand,0
0,1/8/2020,Thailand,0
157814,5/26/2020,Turkey,4369
42282,4/10/2020,Turkey,908
74193,4/17/2020,Turkey,1643
